hash,image_ids,labels,azimuths,num_images
a98b25d23e572fc1dfe69ca6bee1a53808cf07303bb83646beec3972d8908f4b,train_02094.png; train_02607.png,0; 1,281.05; 2.34,2
a9b359b03cf9c701c3b9419169e905e2cd3a655b8ae49572d2b2ca197719b9fb,train_00175.png; train_06898.png,0; 1,292.97; 138.31,2
a9c5f988eb3f833ee691254cc834c8a4be1f3e60fa16ed5e6135373e9498bef8,train_07116.png; train_07359.png,0; 1,326.29; 244.42,2
a9cc321f58f2ae4ca93a7caf350baf207e70c0229965620594fcba97853f49ec,train_00199.png; train_07761.png,0; 1,129.77; 347.36,2
a9eb32c1fe66a679c528d0ab549ce8c6cfa954e0dbfaff3fbaa967c2806e9270,train_01470.png; train_03290.png,1; 0,178.37; 341.74,2
a9f42b7d827fc93bf459e1896fb758e6a3dde62c33713979c5b741cf690839a0,train_01115.png; train_03681.png,0; 1,352.08; 28.88,2
aa81cf7439d64d68e973727a2dcb282162e5fe4757d4a3a27cd15b07c1d690ec,train_02637.png; train_06157.png,1; 0,4.38; 326.61,2
aae0bf2480d4c3d8f6149e6450a8ee4359182c8ae5fcc64962e1a6436b4c9fbc,train_00221.png; train_03359.png,1; 0,293.60; 351.39,2
aaea43a9f7d46205c930db4bd4f80dbefd66f919559dbbff2bf7c867a91960c9,train_03817.png; train_04232.png,0; 1,277.93; 110.56,2
ab139699576e643df4639f8444efb66fb82318b3693d1e25ffadeea41d34c010,train_04611.png; train_06652.png,0; 1,298.87; 155.36,2
ab452bec77ff820f899ac4b749434a549aaf697f212ee1e120edcf31e1cbb6d5,train_01447.png; train_01738.png,0; 1,293.21; 280.73,2
ab92833c1cf25f3aa5a33fb9e480ef6014ea214af321aebe26405e0e691e3e27,train_03867.png; train_07577.png,1; 0,305.83; 347.67,2
ab9ad4fb5da25aacc3efb80ecca07d3aa213d06e9b1711be6c6fe03febbd2889,train_01165.png; train_01522.png,0; 1,308.07; 32.70,2
abbab36c993604dff11c7116ca78b5ddbfa4345ff5477d4dbb079bcf6127405f,train_04724.png; train_05321.png,0; 1,288.95; 87.86,2
abfb6d10eb396422a61015f16a7da8ef7848c2294062707e1ac14bd9446a270a,train_01048.png; train_03430.png,0; 1,289.56; 288.32,2
ac1283cd57da92772bbf5b848f6c0bd2c75e8ad0fef6a939bcbc3040c6e344a1,train_00109.png; train_02431.png,0; 1,327.58; 245.79,2
ac26e112d0ecf7048562fe942cc05da08aa2421cde8291d489ceaab4c6e32019,train_02888.png; train_03256.png,0; 1,347.59; 53.93,2
ac26e8b55dff192b4f0974da405b5510c4701c9437f20ab1eab98f120249488b,train_03558.png; train_06762.png,1; 0,195.28; 77.37,2
ac454af47759a894bcd64073610de9b2389684e97f36e4b0a6a29064bdafabec,train_03596.png; train_05937.png,0; 1,310.56; 252.17,2
ac59c0b723c2d7526e2a0445476cb783190081dddc89debac1d4407fc0249c88,train_02464.png; train_06884.png,0; 1,321.83; 170.16,2
ac63e27d7aa50644647fa9825296ea99fbba499e86a87afec20c97fa2b95261b,train_03205.png; train_07835.png,1; 0,39.78; 295.38,2
ac892e478fd4caf8e070e9e9723177135434a00a6f2ffb7ea1983a086f2a90ab,train_01268.png; train_03652.png,0; 1,330.98; 171.11,2
ac9c8264dd19be9ca4bfcda99c8acb4fc74755f39b0315828826243d092465dc,train_04584.png; train_04874.png,0; 1,354.14; 320.51,2
acc034960f0f9a2602649a49d4791c6db0970af440ea82d54fb4f87e0edf2921,train_02532.png; train_07796.png,0; 1,332.10; 306.11,2
ad2024f850b55883ec858300ffb801232ff5db5d9b32ff9156a9a6e9e58dcfc7,train_00269.png; train_06360.png,0; 1,288.00; 76.80,2
ad32fda87d5f6f101264a06a0039bdf9b9d14693add8b2e5118b445ff079fc52,train_02700.png; train_07053.png,1; 0,257.48; 309.55,2
ad3c33e58ec72c0261ed9003f128c4828e2dd057fcf00d9d77848624b4fea842,train_03279.png; train_07765.png,0; 1,294.28; 65.34,2
ad54bb5d0ca8de57585e0e5dc2f70dda1a76c6205009c4d63437bd88295bdb2a,train_03369.png; train_05502.png,1; 0,143.69; 328.45,2
ad5864d210369311f2cbde306ad6e6aaf5eef851d6b77133340e3d41d4a9547c,train_06054.png; train_07226.png,1; 0,165.74; 349.05,2
ad598368546cf6a9a2876c4621c8068e90b40d55f7e29da83075c0b8705f339b,train_05385.png; train_07243.png,0; 1,325.94; 23.34,2
ae00634f8678cb1d84b04c72c3e532aeec51bf8ab61d51a4312a82e30ce623ba,train_06402.png; train_07442.png,1; 0,14.33; 356.52,2
ae69532858e3c85ba61e31f2e533ea4b4942f531740545752a07f1a2e7f43f12,train_03619.png; train_05707.png,1; 0,144.48; 275.95,2
ae75633bd86bafa479879915bd4be0ca7d52510f3f6a672e2aafc05d769a6842,train_03103.png; train_05874.png,1; 0,323.99; 349.70,2
ae8a2125f0ac4056d52f35e66cadf65a611ad6df242177077dcb8da1d4391daf,train_03865.png; train_05987.png,0; 1,343.96; 123.15,2
ae983ecca96fc1b17a2a3f3bd03aa46e6e855df38da6df6c74d69a0b823d044d,train_02569.png; train_04815.png,1; 0,312.24; 311.17,2
aea9f7c23b411ea7f3367d81d699057ef4caf7162d19bf7f556c63102b382a7c,train_01730.png; train_04220.png,0; 1,186.68; 61.36,2
aed9a65589550a31686b36b7704717c71457394282761147cd18bb4d1347f7fe,train_01290.png; train_03411.png,1; 0,3.95; 344.75,2
af65df420dd3d2f87c8f646b73de59dfb22ef782dff49b282b9995ad5b413a05,train_04821.png; train_07840.png,0; 1,357.17; 21.59,2
af798bbd9e04d100a9dfb9d7ab98f7dcc3070dcee76b06cf982e15c7c5c12a68,train_01796.png; train_04391.png,0; 1,338.59; 115.57,2
af9f56a9da39763b3614bf28eed25631890e2f05502f03ac8498831b3a6fa1c2,train_01331.png; train_01408.png,0; 1,300.81; 28.41,2
afe37bf2895470a5acff377b7ad3c2ef18e0681a6040caf1d76af15e26e02fed,train_04176.png; train_05696.png,0; 1,332.87; 289.23,2
b01b788148883b1876a3966b6205226ce2fb265570755327eb82859cb4a272d8,train_03545.png; train_05368.png,1; 0,15.02; 338.75,2
b0528aaa18028236caa1665bd969308c84e71f07614b963c8b0a3a9f91090c1e,train_03257.png; train_05974.png,1; 0,67.82; 278.20,2
b0c72643abb8cf264e51e2a392348faa3451fd6cae52de30e1b02142ba8d17a1,train_00719.png; train_04727.png,1; 0,6.74; 289.13,2
b0eba315e5a17e2b49a55dc6ae0c61676aa2cde9fb0ec58f3ecc604d42d03784,train_04793.png; train_06100.png,1; 0,220.89; 282.84,2
b10d83afd4b224f4f8e19d89211bc9b6ba09712f14a26b953bc608cc9a9d26f6,train_00324.png; train_00786.png,0; 1,282.56; 215.64,2
b1111b765fb0f8f782ab1813f6f209267d44fef2a66d40c893cf3ef2fee38ed5,train_04619.png; train_06246.png,0; 1,316.71; 54.87,2
b1253420776ad10f1a133d2030d44040db9cb17c1e2d00da744135a4f27ee8fd,train_01612.png; train_04151.png,0; 1,118.91; 45.55,2
b125969eca22e5b14c44ae5a848bc1517bf0fbf828639fbaa20928baaeedae97,train_01049.png; train_03114.png,0; 1,314.50; 100.38,2
b1389019bdf857295c272cc0ff65a5bf3377331f1af55b593a24a4527b097d5a,train_03546.png; train_03658.png,0; 1,323.26; 37.01,2
b15168c168e9902acaccb50fbf0c307c93ec3150d35ede866c83312eb8a285a5,train_04421.png; train_06927.png,0; 1,320.55; 108.51,2
b15aa9e4e1f4730d9fa6a9f380cc76dd7d04bc4b2f9ed0b771651906b003268c,train_03609.png; train_04481.png,1; 0,169.67; 322.23,2
b18f5c1432975b8328f8cbe14634185be4aabe2d23b66eed0edcb43d6fc32d62,train_04162.png; train_05671.png,1; 0,163.19; 267.69,2
b19253b9af0000a36b737e153312b7b31bbfac2f4148aace908901b7f714a93e,train_00106.png; train_02412.png,0; 1,277.60; 285.76,2
b19cbe2eb501d2f09bc724e1bc82cbee5dcb2e8c6d923e7932d3c01064e1d742,train_01291.png; train_06335.png,1; 0,355.00; 291.23,2
b19dc2077b7a1f6f55caa1aec0e41e718f202d7216e4be5ba141c1c3946b7013,train_03270.png; train_04924.png,1; 0,106.34; 296.48,2
b1daa4a23799bb2764b88ea0251ce5d4f05eb16f556de95403ab188e4d842200,train_03212.png; train_05021.png,1; 0,33.92; 308.34,2
b1efcdab007826652248fc8a20ffac0c17756fa739f40cac2e994f8f24508655,train_04532.png; train_06478.png,1; 0,235.18; 341.52,2
b209cd3ae0f1be0ca1d4eb4194b7734d3c733e3e34e1637fb4c2d660b32d45bf,train_02479.png; train_03414.png,0; 1,307.64; 165.29,2
b21854d090cd76e42d06162f2e59693fa42d58c1facf94cc280eff35d3cae5f3,train_05820.png; train_07805.png,1; 0,61.31; 244.28,2
b21ffe8e57f262351f447f4fb742bdee56b3fd9f3febd4f5548ce5b9ccc1a366,train_01400.png; train_07262.png,0; 1,324.87; 281.87,2
b272ae6878c88a91718c80a0798acbdaa6c932f6556f7db4553dedce49e8c683,train_01404.png; train_04865.png,0; 1,95.61; 245.35,2
b2c8e06379237a618a3adc2fffe65efcbca71c850cd52ff26284a74995ee5269,train_01554.png; train_04494.png,0; 1,353.03; 237.67,2
b2e8aba971c9ee31cde234445eeb6df55ac7b80d95c5e8d27f257345250cc40f,train_05630.png; train_06274.png,1; 0,46.11; 145.04,2
b333ae2b8ef96dc8468439e4699bf4bd40bccd1747ef40e517a69bf0370a77a2,train_05772.png; train_06612.png,0; 1,301.12; 156.98,2
b3b11c43346975f59e89212dde77a85af49118692f1a4220952053b6c9b28268,train_01288.png; train_05024.png,1; 0,106.51; 313.66,2
b3df08a17182726fc8a0c1adb7e6b3eb523233bedebfc47f8eda03327114a7b2,train_01499.png; train_05806.png,0; 1,307.43; 254.57,2
b40b72c3a677d0cbd817d1edbfd6bb1f0c642198999a34e5d5ff66ad6bb4aa89,train_02887.png; train_06353.png,1; 0,67.14; 337.16,2
b448c3f766ff58c54d79fd8ba4b9edcbcd6725062f171d55ef80da4f18e6e59f,train_01170.png; train_04855.png,0; 1,306.81; 235.55,2
b461cf64bcc5d049b09a640ac3a2c8c94f79691f9c5124df3187a7b2c1bef254,train_01431.png; train_03908.png,0; 1,344.15; 11.59,2
b4785517c40a6ca2723658563b15a7bdb674d98b6e5d4298514268ad8682aa62,train_02609.png; train_05083.png,1; 0,132.57; 313.55,2
b47c9a48388c813433b209565c0c407f07e94b45250097fb4467d841e7de78c8,train_01777.png; train_06712.png,0; 1,333.76; 121.85,2
b483de579575c0d67a7b91bcaafb916ae04d1c53dbab60354e87645595f92e50,train_00334.png; train_00653.png,0; 1,348.06; 262.38,2
b486337fb2700d96ced4c3490b1adeee10bb9f543ef815566f6f842e11e13dd4,train_02906.png; train_03254.png,1; 0,325.83; 180.92,2
b4d82500eeb46c22257fc73ffa2d0b36840c693031bec6995554838fd4cf071b,train_00768.png; train_05428.png,1; 0,232.84; 353.07,2
b4ecdcf62a07e241ae5445f3493fe53f78a0bb96a2bb222693aa0dd8b5f56878,train_02686.png; train_06534.png,1; 0,142.97; 294.62,2
b5173cffa605af9c873cc674bdca66f015b72f3e953fa797c24a4451646930ac,train_01976.png; train_03119.png,0; 1,270.86; 136.84,2
b52206da93a537296996688e052a27443c3e2a1bc29c2ab8c9c61d0fccabd55e,train_04116.png; train_04877.png,0; 1,308.05; 118.49,2
b55a2237ef2d4b885021474a39960ec0e79ac7ed512873891deef8ed337ca495,train_00709.png; train_06596.png,1; 0,0.43; 53.03,2
b59ebf03f004848618e3ecf8b179e0735993edc7f119e4d98d36264f5e809117,train_00135.png; train_06889.png,0; 1,271.64; 162.77,2
b5c5e289038b364be8c2e21e37a155513bf20529897ade5e9ee1e4858ff2f271,train_03707.png; train_06403.png,1; 0,335.89; 315.34,2
b61a7566844eaf66fa714900ecb1da8cb1c9014cfbaca2509c884935e53b2635,train_01685.png; train_05702.png,1; 0,117.71; 323.85,2
b63a2831b1b7ab13ca5323fb0f0acd5d01175275f2f9383e773112646902fccf,train_02753.png; train_03595.png,1; 0,37.77; 84.10,2
b63fcbc704c9dad6340fdbd4586b3a8dcf344b7ca0b1761590cf238cbbb23e9f,train_00858.png; train_04811.png,1; 0,128.10; 312.07,2
b68ff6d3ae7e0b97cd6887b60dcf350c15812481fe9e9baa9cc2cf1a75fade43,train_02092.png; train_07743.png,0; 1,346.90; 5.07,2
b6e02408b80fdb335dc5c6973addce9b78531ee59cbf2699033fdff28b6e5051,train_04229.png; train_04613.png,0; 1,156.98; 284.38,2
b6e7e14a101fda9a59fe045a63cf953fc3e60d39fa2eac7a94629ab0c30c5231,train_00183.png; train_07196.png,0; 1,329.24; 239.47,2
b6e93b4488e30420ca327919a23eab28d5cac0dde4c25818af72c04675389da6,train_01704.png; train_03125.png,1; 0,239.25; 336.09,2
b6fc7bb38b0eed34a0da3dbd358153a40c88e48955a1e3ceabfbbbbf2da46321,train_00010.png; train_01519.png,0; 1,326.32; 244.10,2
b71a64418d6a3610bd83ef648935bb1c1fac48a8cafa6310af407c586d91662e,train_06232.png; train_07132.png,1; 0,160.14; 290.12,2
b760c5a97670498bea8632e8fcab9fc5e78c57e6c21ed137ad93767e5dc955fe,train_01860.png; train_06012.png,1; 0,327.68; 272.97,2
b7774a978dab5ec01321e4c712cb47c36fc035a46b48a0c6d933079a9fb07fc9,train_00056.png; train_04368.png,1; 0,100.94; 279.09,2
b77f3a94cf3df46dfdb9424c67b6060001fe26ff2223cba1f8600edcd0a9a132,train_01523.png; train_02831.png,0; 1,306.53; 3.67,2
b7bcaadf263af13ab9b6db3f7c5134f788e262379f6871602b36f06842b90b51,train_00473.png; train_02634.png,1; 0,277.89; 349.64,2
b7e739baeddfc96d0a05a1ad44f067c2c26c5304b00ea78d3a1892ba75b25754,train_03831.png; train_05201.png,0; 1,298.24; 64.75,2
b7e8863166f4616c9bc91a6647a06a697fd8ff19c1a72607105e120a69e6fd95,train_00551.png; train_02135.png,1; 0,310.29; 352.82,2
b7e9bea46530afa66213616f545420dcc246c0aa6dcc5261c5c00b7bb8ed1ca7,train_02358.png; train_05212.png,0; 1,129.62; 17.73,2
b808080e047a6f275a85e44433aa539a6c9022227b3538e6d12b839e55d13709,train_04459.png; train_07321.png,1; 0,332.17; 323.11,2
b81286af2a7756e28e25fd6dd75392c5dad61c11771926f6175de9f0891fb994,train_00400.png; train_05194.png,0; 1,274.18; 191.49,2
b8accc5fa4c4ad50e50b86e0585bd631002097f4105fa16965b6630d68d9cd6f,train_01899.png; train_04012.png,1; 0,317.51; 237.19,2
b8ee3016ad917e88cdf8700ba695c64232c2762413149959ef962cf305e3563c,train_02529.png; train_06600.png,1; 0,109.80; 290.01,2
b9757878c5dcb54843a9b9eb811e9d10dfc87db6c6769fcdbe086dbf9f109fd1,train_01267.png; train_03163.png,0; 1,278.11; 216.21,2
b986de79db4541cb06b7d45bddb26be19b15c9997fa8e93d0788dcddb8905068,train_04195.png; train_07706.png,1; 0,268.61; 300.59,2
b9a8190244330148192949e84794a5b621daf8c4f97ca769171177e7df4d28cb,train_03017.png; train_04283.png,0; 1,321.32; 242.42,2
b9bd7729e5660d6ccf56a7c7a87b32721b827e05bcd3426c95933f93a4102fa2,train_03008.png; train_06563.png,0; 1,302.10; 187.42,2
b9c28a850dd237ba7487220afda3c9b0877f662741fd1afe93908bb3b1ca030d,train_07232.png; train_07379.png,1; 0,145.52; 294.45,2
b9d93da9b1d5132228402e142f6027f8793fd99fe347f88b423a35960544190a,train_02498.png; train_07426.png,1; 0,224.54; 111.95,2
ba71908ae92f2b6cdebacbedfda4d9e198dfda91d74160eb9d8c431bc49a4cfd,train_03621.png; train_07111.png,1; 0,230.24; 276.92,2
ba7fc4ef92f80e9e45733c98b717d7813e904b97314fa5dedaf4a4e824c7a5ee,train_01805.png; train_04104.png,1; 0,68.13; 275.85,2
ba84a48d6899b41e226425d0f4446fdd6826610862d82e7b6080ee93f39edbd4,train_00625.png; train_01449.png,0; 1,286.75; 335.26,2
ba9c266209d64c8353140199d1a5b6903f2f80d094c693403a4c96ba549061a7,train_03570.png; train_06977.png,1; 0,100.60; 316.27,2
bac9ef38b1728c48f0ce87016ac780d2adc68c1f39dc0cd5d1734ac72669d8d4,train_04663.png; train_07770.png,1; 0,89.55; 340.06,2
badb0315913d5c867afa55837144120b082eab93c2b328f84b635d9420c87dfd,train_03041.png; train_05254.png,0; 1,351.72; 144.25,2
bb42c9b275cf2ee648a10890a2888bf8e8e91ec485c4a76dd2b47579bbd69822,train_07519.png; train_07539.png,1; 0,353.49; 339.01,2
bbbca0de56c9b195e1c8330ca0ae833ad1d5c4cf29c80168ad7678ef56a9aa0a,train_01713.png; train_06841.png,1; 0,97.78; 344.80,2
bbc2d13b4411ebb524433df211123febb4bf0526e03a44d28792b2b64e64c492,train_03704.png; train_04818.png,0; 1,341.23; 336.10,2
bbc93a84bdbceaf4a52b8426d605dc3258d515382a14a3224853f62a3ada0aae,train_01233.png; train_07121.png,1; 0,299.21; 287.12,2
bbd671105a2c6bd9d7dbca21a70e2b2242f3e834cf68882ba42bedfc325623e8,train_00619.png; train_01416.png,1; 0,22.79; 282.39,2
bc2a33431e6335ca4697392b5ca09b2e37abf35a75dd604f388e1464fa5673e4,train_03697.png; train_04234.png,1; 0,250.65; 99.47,2
bc5584e09f450d11fc0eec7189af92b51afde501d06f2997e0effca062734c44,train_04934.png; train_05783.png,0; 1,297.91; 66.08,2
bc57037305074204381aaa1592417bcb1c67b7b8d91fcb5edd7422835be4de02,train_04167.png; train_06586.png,1; 0,2.60; 301.80,2
bca2069dac751e74dc94c7b583f0221093b0fe617b2deac8e83378811c762737,train_03992.png; train_05100.png,1; 0,340.81; 286.13,2
bcb60c0034b1e30173f63958fc3f11efe07351400a6ad8c89f604feb2870efcc,train_06820.png; train_07504.png,0; 1,348.63; 85.02,2
bcede9e2ec1db58bea13ca752d68dfd6f54f41d40233bd696e4e0077eb3c62b4,train_01904.png; train_07686.png,1; 0,169.69; 355.58,2
bcf0e7b872856550c5ed47d694db77e280ac66d02279d8b912781dfc98add2c5,train_04738.png; train_07746.png,0; 1,293.74; 314.61,2
bd4609d721f72a23208ba7b95becac1ee2d08c8fa4efb7e94ff48c0af476ccf5,train_01183.png; train_01756.png,0; 1,321.14; 308.76,2
bd79fff7f5d5f7b447d1ad4650531620219e81b453abcedf40fc9b28de5ecdb2,train_03243.png; train_06119.png,0; 1,336.10; 53.43,2
be1f41415a04025d3fe272ea9b9461bdaf105fa6a9fe745d177daf84d92ed373,train_00575.png; train_02270.png,0; 1,358.43; 243.05,2
be2e5c67d2f73fb579899e438872c9f912bd1d8ce985918830f734e60aa316c2,train_00561.png; train_03242.png,1; 0,87.00; 319.03,2
be3c1d67dcb5af60eab28bf608b561a99fbae123278424e52a7faa76b01902a0,train_00295.png; train_06268.png,1; 0,320.14; 44.58,2
be503498ab6b61d5101e864edb64efd84d53f1ab015f5685a5dc55dfe192c6d0,train_01093.png; train_07146.png,1; 0,51.79; 122.28,2
be65fd75a6f1e3c1989ff7f09161f9e6202d8bad416d35f35ede797970fce0c1,train_01445.png; train_06913.png,1; 0,354.10; 344.46,2
be7ded466bd1a59104d9383acf40fbc55ac6f255bdbc9d71ba9da215be67885a,train_02046.png; train_03590.png,0; 1,289.96; 273.15,2
be910597b6ad76c779071a26735ceed40be02aa10e0c40e1b7e3fe689b04b51f,train_02574.png; train_06188.png,1; 0,31.14; 354.82,2
bec3026d6be81f14d60acbd335b76570b1ddff017066049e74cfbd391c491650,train_05592.png; train_05690.png,1; 0,209.20; 335.95,2
bed04d1dd3b59eaf562cfc8a328f816e1fc226e4c1bf6f28dd0e8510c51f42a2,train_05316.png; train_05935.png,1; 0,165.92; 310.89,2
c031bcbdd4ddf48d6073e9ef4d8de519d9444077d47ea93b6455805e80ebaeb5,train_02493.png; train_02758.png,1; 0,307.07; 353.66,2
c03557a3c28388886fc3905f0c2f893258ce4d6dc85e1e1273d9174756cb2ff8,train_06527.png; train_07171.png,0; 1,309.69; 324.59,2
c050347abe80b47e22693f1994f591f8afc3c3466f9d5a4e5f0802cb120aa73e,train_01836.png; train_06851.png,0; 1,311.77; 315.72,2
c0882fe129f8252168fb219270df6eb758949bcbb1258c2a9f596cb80566fc65,train_05601.png; train_06836.png,0; 1,359.57; 81.35,2
c0ab65daa8b367327595ce15534e480f78c296b8003faa81918804fb54f7ddcb,train_04127.png; train_07669.png,0; 1,244.50; 176.55,2
c0bbedebe11f4839f809c029e3ecab9af1a70e5546877dcae90a97811fd5abad,train_02781.png; train_06582.png,1; 0,32.85; 339.76,2
c0d38b2ae05a0b43f3380dca46b70d3bd9e9e008319001ad8c22e214f4c9d353,train_01308.png; train_02953.png,0; 1,67.87; 345.54,2
c11fa29f81dc433ffe4944aad9082daa8780e0c930e19298e657a593fd2c02a1,train_00734.png; train_04002.png,1; 0,81.83; 330.58,2
c13c725dd91217eaac49b66b788186ace33244172de10ffef6e54c99e0619b31,train_02979.png; train_03005.png,0; 1,328.78; 284.02,2
c14d972f1d06f0de33e9e508732065aebdf7b8357b61c319b607a00651de27b3,train_02356.png; train_06073.png,1; 0,88.85; 283.72,2
c1542101207e841e387ef94cb10534b9cecd5124f08d01e1178e943ec5862fc3,train_00197.png; train_07853.png,0; 1,307.97; 121.59,2
c15a6d747e7f62244993ef6764f038dfd28e0bf985ce1cc302d5ada1a52b644f,train_00394.png; train_07513.png,0; 1,356.50; 328.01,2
c163b75a9943ba0fed7a3fa691956508df899769efa1d6d87f36e01b6812c226,train_02832.png; train_06602.png,0; 1,334.04; 39.11,2
c1c5f4e2a4dba0bb6387b15ce29cf7510cf2b6f619fcf79c59022cc687c47ca4,train_02132.png; train_03712.png,1; 0,310.41; 282.62,2
c1f54f80f47460d4bf2a1bd8e4cffff58cb302fe7f1650592bb0d65b8d9f3671,train_04446.png; train_04843.png,1; 0,329.33; 333.57,2
c20a82a4b63a8bcf7370e37aca02310511d9022b605c67257139bc7fdd76d38b,train_00367.png; train_03534.png,0; 1,291.25; 318.62,2
c23afeae3337815dfd805b6053ec1b2006432e86df0d9c9f771b6f5d095713e2,train_07788.png; train_07803.png,0; 1,306.41; 93.68,2
c2454f32afe7f65bfdaae006e63bf3c78ee304df922fc0f6413bfaebd8eba2cc,train_00337.png; train_05065.png,1; 0,296.14; 341.56,2
c258642624b06b1acae64382d4e57f8bffa9892a808f6f2b6b3993fa4fb589af,train_06374.png; train_07316.png,1; 0,343.23; 313.49,2
c264d19e7b2033d4d5d46bbef2e455869969515fe0b92486f82058615c92c716,train_01051.png; train_04059.png,1; 0,260.69; 237.37,2
c27c3e5e5ed17f62d6b8b8035c106b4ebbf7665fba385d7c22f2b22dd37db82f,train_05993.png; train_06029.png,0; 1,309.29; 323.50,2
c284224c761a765334a93d37b3c7d345ed9cff671abaa48550bad7ec73ffeec7,train_01451.png; train_05379.png,0; 1,227.46; 169.38,2
c2d97aae0d59683756c81530c84f5060e94705a0ad0c015a1b6e4a62a833eef4,train_01573.png; train_05878.png,0; 1,329.34; 129.21,2
c2ec08444d23c69258fb264c18ab4c50e2419fe1286897489fabee118f7b3480,train_00762.png; train_04798.png,0; 1,343.92; 299.79,2
c2ec3e289437d41d30d7f70332ac8c38d6071f6c9117ede60f64c60a57de553b,train_00336.png; train_07779.png,1; 0,91.21; 304.60,2
c322830d326eb9a2e03cac6cda03589f000d7e73f1a7ea084ac977ea7d10ebbf,train_02631.png; train_05389.png,1; 0,331.86; 345.60,2
c32e0789982334e150a9249b35e76c41139dcda4a55e4b786038c8a80ef52f77,train_05427.png; train_07386.png,1; 0,71.13; 343.86,2
c34396b6d4a4b6ba5a771b7bb5f299536b2dfe49113661821a950b9ed2620bc1,train_01166.png; train_07083.png,0; 1,324.59; 180.95,2
c34fcbb37fe4de9d5d3f48d6799e37a12e11c15dd32caa431526cb9a89b67840,train_01798.png; train_05519.png,0; 1,273.74; 265.92,2
c3521ac93586e5a93a1b7e225821d22af34edddd6ef131e10b5ea04bd00d83fc,train_02725.png; train_03864.png,1; 0,134.76; 335.70,2
c37e048b2e0f0db28a5eed43903a5fb04f7f98daed49324c3c60bedfa5d87e79,train_04285.png; train_04578.png,1; 0,358.08; 316.89,2
c38e33b93b8ec2e7361faac45050b332dcf2a7eb32191dd35fd82fb182245f8e,train_00503.png; train_01892.png,1; 0,242.71; 310.80,2
c3f19225aade3c53d24af0e1480ef8085ece959a6dda1fca40da3931cd2e164b,train_00470.png; train_03302.png,0; 1,338.54; 103.64,2
c41230976966bc993e9a8389ba4b2d50cbd37579c8a519a6b0afbafd9e619f30,train_02139.png; train_04197.png,1; 0,298.60; 297.48,2
c413b623154e53894b3d1c9026d0339a066c71b76b416242fafa50b180a1a22c,train_01817.png; train_04439.png,1; 0,15.96; 320.23,2
c4e6b6d997c884d636a3d2a4843077745015f4e99cc929ebc5905d8b2eb53709,train_00824.png; train_02170.png,0; 1,283.74; 263.43,2
c4fa0ff9b16263795dd952ebdad84ffedf5c6118e620dda56b405db1c855aac6,train_01015.png; train_05746.png,1; 0,30.62; 329.58,2
c56c038f67ac00b0f0769d7919e1afa8a23225fc5658f86483a6f54a20e9978d,train_02610.png; train_07291.png,0; 1,162.01; 176.29,2
c5c1e059e9014a76022bcda26d78b198538b665f0480574328d04f2c971964de,train_04878.png; train_05387.png,0; 1,248.00; 145.07,2
c5d19ee4014dbdea1aec00668f6e1a1f441aa8f78d051bbfdba68fab49dbf463,train_03458.png; train_07058.png,0; 1,285.19; 118.90,2
c68d43cee17f8f0116b6107d2d7e4dca7836462027774a5ceb308faf280848ee,train_01953.png; train_07617.png,0; 1,279.98; 166.94,2
c69288b52dbea7a20ed61e5654350b682b58dfc41fc6460ad66f0bac578044f8,train_02520.png; train_05606.png,0; 1,269.14; 98.46,2
c69a830b4424793665aff3f6d6122b074c1a173680a4a6f056f8b9daedc7fae1,train_05174.png; train_06716.png,1; 0,211.71; 290.56,2
c69e7344e02baf1c12705babe5ad8ef728340f05f585c50fa3ebe6904d79b4d4,train_06373.png; train_07709.png,0; 1,315.99; 109.51,2
c6e7d39800cfe7d17ecc0eaae4e6a50bb7dcdc71c95b9910a453d5f336cf5605,train_00931.png; train_06925.png,1; 0,149.60; 282.22,2
c74c5c75f3247ed3031d148b86d5539ccbbaccf0ac624942b154928ca0f29261,train_03968.png; train_05336.png,1; 0,45.85; 302.00,2
c7c42f0006c122a9e344e5f768104df9278a90e917defe8bf9796f7a30c0914f,train_03079.png; train_05536.png,1; 0,72.18; 295.65,2
c7e3624b5e1c6e2b28f14a3f08f253d9728aeeb7449601308eeb76e4f6046ee7,train_05386.png; train_07240.png,0; 1,189.73; 359.76,2
c8162d171124ffae22d29085034d34c40e07dbc24a59d6b7bbcfde46391af15b,train_02662.png; train_03158.png,1; 0,86.04; 339.51,2
c82cc132819cc83aec63158848acbf64252246cbcc26a3d5e40dbf3d1dd393bd,train_03959.png; train_07090.png,0; 1,193.46; 7.87,2
c873e9af81fdbbcf5adf349528968acefa9410be4fdac9e2c2e0a3787a6a9430,train_07210.png; train_07374.png,0; 1,332.72; 331.66,2
c88e8807ed199ca60216f6471eed6d05e741583a089b79bed2b3b6444df45d9d,train_01224.png; train_07733.png,0; 1,329.15; 34.65,2
c8bcecdd16ae69077dad7090095e3869c4f6225064b340bae0208c390dfb0476,train_06030.png; train_07150.png,0; 1,311.91; 355.10,2
c8c2672b92f104ef52e9934bf8f627f73f13937b59e6f5b44720b4e763c145ff,train_00727.png; train_07276.png,1; 0,230.80; 301.00,2
c8ea06d20c829e92b73c7f1b9c9f0248b55aaacaccb889171411b87c7e2307f4,train_01503.png; train_06868.png,1; 0,31.84; 337.27,2
